ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,LISTEDH,HHNO,H03,H04,H06,H07,H08,H09,H10,H11,H12
2,4,87,86,32,260,1,144,111,1,32,4, , ,5000,8,8,3
2,4,87,86,32,260,1,144,112,1,45,20,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,113,1,65,6,4, ,3000,8,9,3
2,4,87,86,32,260,1,144,114,1,30,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,115,1,50,4,6, ,2500,8,9,3
2,4,87,86,32,260,1,144,116,1,45,6,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,117,1,45,4,6,9,6000,8,9,3
2,4,87,86,32,260,1,144,118,1,38,20,4,6,7000,8,9,3
2,4,87,86,32,260,1,144,119,1,48,6,4, ,2000,8,7,3
2,4,87,86,32,260,1,144,120,1,52,6,4, ,6000,8,7,3
2,4,87,86,32,260,1,144,121,1,68,20,4, ,5000,8,9,3
2,4,87,86,32,260,1,144,122,1,45,20,4, ,5000,8,9,3
2,4,87,86,32,260,1,144,123,1,28,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,124,1,56,6,4, ,3000,8,9,3
2,4,87,86,32,260,1,144,125,1,42,6,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,126,1,40,4,6, ,3000,8,8,3
2,4,87,86,32,260,1,144,127,1,65,6,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,128,1,45,4, , ,2000,8,8,3
2,4,87,86,32,260,1,144,129,1,35,6,20, ,4000,8,9,3
2,4,87,86,32,260,1,144,130,1,50,18,20, ,6000,8,7,3
2,4,87,86,32,260,1,144,131,1,65,20, , ,9000,1,1,3
2,4,87,86,32,260,1,144,132,1,65,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,133,1,60,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,134,1,45,18,6, ,4000,8,9,3
2,4,87,86,32,260,1,144,135,1,65,4,6, ,8000,8,9,3
2,4,87,86,32,260,1,144,136,1,30,4,6, ,6000,8,9,3
2,4,87,86,32,260,1,144,137,1,55,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,138,1,35,6, , ,5000,8,9,3
2,4,87,86,32,260,1,144,139,1,32,4,6, ,3000,8,9,3
2,4,87,86,32,260,1,144,140,1,48,4,6, ,3000,8,9,3
2,4,87,86,32,260,1,144,141,1,32,6,4, ,3000,8,8,3
2,4,87,86,32,260,1,144,142,1,29,6,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,143,1,24,4, , ,2000,8,9,3
2,4,87,86,32,260,1,144,144,1,33,6,4, ,4000,8,8,3
2,4,87,86,32,568,2,144,1,1,32,11, , ,8000,8,9,3
2,4,87,86,32,568,2,144,2,1,27,11,4, ,3000,8,3,3
2,4,87,86,32,568,2,144,3,1,35,11, , ,6000,8,8,3
2,4,87,86,32,568,2,144,4,1,50,4, , ,2000,8,7,7
2,4,87,86,32,568,2,144,5,1,27,4, , ,7000,8,7,3
2,4,87,86,32,568,2,144,6,1,60,11, , ,15000,8,9,3
2,4,87,86,32,568,2,144,7,1,35,6, , ,3000,8,7,7
2,4,87,86,32,568,2,144,8,1,39,20, , ,4000,8,7,7
2,4,87,86,32,568,2,144,9,1,30,4,20, ,6000,8,7,7
2,4,87,86,32,568,2,144,10,1,28,4,11,20,6000,8,8,7
2,4,87,86,32,568,2,144,11,1,50,9, , ,2000,8,8,3
2,4,87,86,32,568,2,144,12,1,32,6, , ,3000,8,8,3
2,4,87,86,32,568,2,144,13,1,70,20, , ,3000,8,7,7
2,4,87,86,32,568,2,144,14,1,42,4, , ,3000,8,7,3
2,4,87,86,32,568,2,144,15,1,55,4, , ,2000,8,2,7
2,4,87,86,32,568,2,144,16,1,60,20,11, ,5000,1,1,3
2,4,87,86,32,568,2,144,17,1,25,4, , ,3000,8,2,3
2,4,87,86,32,568,2,144,18,1,60,4, , ,3000,8,7,3
2,4,87,86,32,568,2,144,19,1,35,4, , ,3000,8,7,3
2,4,87,86,32,568,2,144,20,1,38,20,9, ,8000,8,9,3
2,4,87,86,32,568,2,144,21,1,20,4, , ,2000,8,7,3
2,4,87,86,32,568,2,144,22,1,20,5, , ,5000,8,9,3
2,4,87,86,32,568,2,144,23,1,20,4, , ,3000,8,9,3
2,4,87,86,32,568,2,144,24,1,23,20,4, ,5000,8,7,7
2,4,87,86,32,568,2,144,25,1,25,5, , ,4000,8,7,7
2,4,87,86,32,568,2,144,26,1,55,5, , ,3000,8,7,7
2,4,87,86,32,568,2,144,27,1,36,4, , ,3000,8,7,3
2,4,87,86,32,568,2,144,28,1,60,4, , ,3000,8,7,7
2,4,87,86,32,568,2,144,29,1,52,4,20, ,5000,8,7,3
2,4,87,86,32,568,2,144,30,1,19,4,20, ,8000,8,7,3
2,4,87,86,32,568,2,144,31,1,35,6,4,9,4000,8,7,3
2,4,87,86,32,568,2,144,32,1,40,4, , ,3000,8,7,7
2,4,87,86,32,568,2,144,33,1,50,4, , ,3000,8,7,7
2,4,87,86,32,568,2,144,34,1,46,5, , ,2500,8,7,3
2,4,87,86,32,568,2,144,35,1,37,9,20, ,5000,8,8,3
2,4,87,86,32,568,2,144,36,1,45,4, , ,3000,8,7,3
2,4,87,86,32,568,2,144,37,1,45,4,20, ,5000,8,7,3
2,4,87,86,32,568,2,144,38,1,52,20, , ,7000,8,7,3
2,4,87,86,32,568,2,144,39,1,55,11,20, ,7500,8,1,3
2,4,87,86,32,568,2,144,40,1,28,9, , ,4000,8,7,3
2,4,87,86,32,568,2,144,41,1,17,4,12, ,2000,8,7,3
2,4,87,86,32,568,2,144,42,1,28,20,4, ,6000,8,7,3
2,4,87,86,32,568,2,144,43,1,25,4, , ,2500,8,7,3
2,4,87,86,32,568,2,144,44,1,45,20, , ,4500,8,7,7
2,4,87,86,32,568,2,144,45,1,24,9,4, ,3500,8,7,3
2,4,87,86,32,568,2,144,46,1,46,4,9, ,3000,8,7,3
2,4,87,86,32,568,2,144,47,1,24,5,9, ,4000,8,7,3
2,4,87,86,32,568,2,144,48,1,45,5, , ,3000,8,7,3
2,4,87,86,32,568,2,144,49,1,35,5, , ,4000,8,7,3
2,4,87,86,32,568,2,144,50,1,25,5,9,20,8000,8,8,7
2,4,87,86,32,568,2,144,51,1,65,9,20, ,3000,8,7,3
2,4,87,86,32,568,2,144,52,1,39,4, , ,3000,8,3,7
2,4,87,86,32,568,2,144,53,1,45,4,20, ,2500,8,8,7
2,4,87,86,32,568,2,144,54,1,28,4, , ,3500,8,7,3
2,4,87,86,32,568,2,144,55,1,65,6,4,20,4000,8,9,3
2,4,87,86,32,568,2,144,56,1,25,4,20, ,5000,8,9,3
2,4,87,86,32,568,2,144,57,1,32,6,4,2,4000,8,9,3
2,4,87,86,32,568,2,144,58,1,68,20,4, ,5000,8,1,3
2,4,87,86,32,568,2,144,59,1,45,20,4, ,4000,8,9,3
2,4,87,86,32,568,2,144,60,1,40,20,4,1,5000,8,9,3
2,4,87,86,32,568,2,144,61,1,70,3,4, ,4000,8,9,3
2,4,87,86,32,568,2,144,62,1,35,4, , ,3000,8,9,3
2,4,87,86,32,568,2,144,63,1,70,20, , ,5000,8,9,3
2,4,87,86,32,568,2,144,64,1,40,20,4, ,4000,8,9,3
2,4,87,86,32,568,2,144,65,1,45,4, , ,4000,8,9,3
2,4,87,86,32,568,2,144,66,1,40,20,4, ,2000,8,9,3
2,4,87,86,32,568,2,144,67,1,35,4,6, ,3000,8,9,3
2,4,87,86,32,568,2,144,68,1,30,4,6, ,3000,8,9,3
2,4,87,86,32,568,2,144,69,1,28,4,6, ,2500,8,9,3
2,4,87,86,32,568,2,144,70,1,40,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,71,1,50,4, , ,4000,8,9,3
2,4,87,86,32,568,2,144,72,1,22,4, , ,5000,8,8,3
2,4,87,86,32,568,2,144,73,1,24,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,74,1,20,4, , ,3000,8,9,3
2,4,87,86,32,568,2,144,75,2,27,4, , ,2000,8,9,3
2,4,87,86,32,568,2,144,76,1,35,4,6, ,4000,8,7,3
2,4,87,86,32,568,2,144,77,1,40,4,6, ,3000,8,7,7
2,4,87,86,32,568,2,144,78,1,45,4,2, ,3000,8,9,3
2,4,87,86,32,568,2,144,79,1,25,4,2, ,3000,8,9,3
2,4,87,86,32,568,2,144,80,1,45,4,6, ,5000,8,9,3
2,4,87,86,32,568,2,144,81,1,40,8,4, ,4000,8,9,3
2,4,87,86,32,568,2,144,82,2,48,4, , ,2000,8,7,3
2,4,87,86,32,568,2,144,83,1,55,6,4, ,5000,8,9,3
2,4,87,86,32,568,2,144,84,1,50,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,85,1,45,4,6, ,5000,1,9,3
2,4,87,86,32,568,2,144,86,1,27,4,6, ,4000,8,8,3
2,4,87,86,32,568,2,144,87,1,22,4,6, ,3000,8,5,3
2,4,87,86,32,568,2,144,88,1,24,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,89,1,50,4, , ,2000,8,9,3
2,4,87,86,32,568,2,144,90,2,52,20, , ,3000,8,8,7
2,4,87,86,32,568,2,144,91,1,70,2, , ,2000,8,9,3
2,4,87,86,32,568,2,144,92,1,26,4,6, ,3000,8,9,3
2,4,87,86,32,568,2,144,93,1,40,4,6, ,4000,7,9,3
2,4,87,86,32,568,2,144,94,1,42,1,2, ,5000,7,9,3
2,4,87,86,32,568,2,144,95,1,38,4,1, ,3000,7,9,3
2,4,87,86,32,568,2,144,96,1,40,4,6, ,9000,8,9,3
2,4,87,86,32,568,2,144,97,1,40,6,4, ,2500,8,7,3
2,4,87,86,32,568,2,144,98,1,50,6,4, ,3000,8,4,3
2,4,87,86,32,568,2,144,99,1,80,4, , ,1500,8,9,3
2,4,87,86,32,568,2,144,100,1,35,4,6, ,3000,8,7,3
2,4,87,86,32,568,2,144,101,1,40,6, , ,4000,8,8,3
2,4,87,86,32,568,2,144,102,2,30,4,6, ,2000,8,3,7
2,4,87,86,32,568,2,144,103,1,23,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,104,1,45,20,4, ,8000,1,9,3
2,4,87,86,32,568,2,144,105,2,60,4, , ,1500,8,3,3
2,4,87,86,32,568,2,144,106,1,55,9, , ,4000,8,9,3
2,4,87,86,32,568,2,144,107,1,60,4,18, ,5000,8,9,7
2,4,87,86,32,568,2,144,108,1,35,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,109,1,35,4,6, ,5000,8,9,3
2,4,87,86,32,568,2,144,110,1,65,6, , ,5000,8,9,3
2,4,87,86,32,568,2,144,111,1,35,4,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,112,1,65,4, , ,3000,8,9,3
2,4,87,86,32,568,2,144,113,1,36,4, , ,2000,8,9,3
2,4,87,86,32,568,2,144,114,2,50,4, , ,2000,8,9,3
2,4,87,86,32,568,2,144,115,1,50,4,6, ,4000,8,7,3
2,4,87,86,32,568,2,144,116,1,26,9,6, ,5000,8,9,3
2,4,87,86,32,568,2,144,117,1,40,9, , ,4000,8,9,3
2,4,87,86,32,568,2,144,118,1,28,4,6, ,3000,8,9,3
2,4,87,86,32,568,2,144,119,1,45,4,6, ,2000,8,9,3
2,4,87,86,32,568,2,144,120,1,40,21,4, ,9000,8,9,3
2,4,87,86,32,568,2,144,121,1,30,2, , ,4000,8,9,3
2,4,87,86,32,568,2,144,122,1,55,11,6, ,8000,8,9,3
2,4,87,86,32,568,2,144,123,1,35,1,6, ,4000,8,9,3
2,4,87,86,32,568,2,144,124,1,30,4,6, ,3000,8,9,3
2,4,87,86,32,568,2,144,125,1,28,4, , ,2000,8,9,3
2,4,87,86,32,568,2,144,126,1,40,20,1, ,30000,8,9,3
2,4,87,86,32,568,2,144,127,2,60,4,6, ,2000,8,8,3
2,4,87,86,32,568,2,144,128,1,38,9,6, ,8000,8,3,3
2,4,87,86,32,568,2,144,129,1,50,18, , ,6000,8,8,3
2,4,87,86,32,568,2,144,130,1,35,2,4, ,5000,8,7,7
2,4,87,86,32,568,2,144,131,1,35,4, , ,3000,8,3,3
2,4,87,86,32,568,2,144,132,1,37,4, , ,5000,8,8,7
2,4,87,86,32,568,2,144,133,1,55,4,18, ,4000,8,3,3
2,4,87,86,32,568,2,144,134,1,40,20,4, ,6000,8,2,3
2,4,87,86,32,568,2,144,135,1,20,18,4, ,4000,8,2,3
2,4,87,86,32,568,2,144,136,1,18,11,4, ,8000,8,3,3
2,4,87,86,32,568,2,144,137,1,65,4, , ,3000,8,3,3
2,4,87,86,32,568,2,144,138,1,26,4, , ,3000,8,7,7
2,4,87,86,32,568,2,144,139,2,50,12,4, ,2000,8,3,3
2,4,87,86,32,568,2,144,140,1,55,4,9, ,2000,8,2,3
2,4,87,86,32,568,2,144,141,1,30,4,6, ,5000,8,7,7
2,4,87,86,32,568,2,144,142,1,28,4, , ,4000,8,7,7
2,4,87,86,32,568,2,144,143,1,55,4, , ,3000,8,3,3
2,4,87,86,32,568,2,144,144,1,35,1,20, ,3000,8,7,7
2,4,87,86,32,568,4,153,1,1,69,4, , ,3000,8,3,3
2,4,87,86,32,568,4,153,2,1,40,4,9, ,5000,8,3,3
2,4,87,86,32,568,4,153,3,1,39,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,4,1,43,9, , ,5000,8,3,3
2,4,87,86,32,568,4,153,5,1,25,4, , ,4000,8,8,3
2,4,87,86,32,568,4,153,6,1,30,4, , ,4500,8,8,3
2,4,87,86,32,568,4,153,7,1,45,4, , ,5000,8,3,3
2,4,87,86,32,568,4,153,8,1,30,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,9,1,35,4, , ,4000,8,7,7
2,4,87,86,32,568,4,153,10,1,28,4, , ,5500,8,2,3
2,4,87,86,32,568,4,153,11,1,30,4, , ,4500,8,9,3
2,4,87,86,32,568,4,153,12,1,35,4, , ,5000,8,3,3
2,4,87,86,32,568,4,153,13,1,45,4, , ,4000,8,7,7
2,4,87,86,32,568,4,153,14,1,25,4, , ,4500,8,3,3
2,4,87,86,32,568,4,153,15,1,35,4, , ,5000,8,7,7
2,4,87,86,32,568,4,153,16,1,30,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,17,1,27,4,9, ,9000,8,3,3
2,4,87,86,32,568,4,153,18,1,40,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,19,1,40,4, , ,5500,8,3,3
2,4,87,86,32,568,4,153,20,1,27,4, , ,4000,8,9,7
2,4,87,86,32,568,4,153,21,1,26,4, , ,5000,8,7,7
2,4,87,86,32,568,4,153,22,1,50,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,23,1,30,4, , ,3500,8,8,7
2,4,87,86,32,568,4,153,24,1,50,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,25,1,35,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,26,1,25,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,27,1,30,4, , ,5000,8,7,7
2,4,87,86,32,568,4,153,28,1,25,4, , ,3000,8,8,3
2,4,87,86,32,568,4,153,29,1,30,4, , ,4000,8,8,3
2,4,87,86,32,568,4,153,30,1,35,4, , ,3500,8,8,3
2,4,87,86,32,568,4,153,31,1,40,4, , ,5000,8,7,3
2,4,87,86,32,568,4,153,32,1,35,4, , ,3000,8,7,7
2,4,87,86,32,568,4,153,33,1,40,4, , ,4000,8,8,3
2,4,87,86,32,568,4,153,34,1,35,4, , ,3000,8,8,3
2,4,87,86,32,568,4,153,35,1,40,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,36,1,35,4, , ,3000,8,3,3
2,4,87,86,32,568,4,153,37,1,35,4, , ,3500,8,8,7
2,4,87,86,32,568,4,153,38,1,28,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,39,1,49,4, , ,3500,8,8,3
2,4,87,86,32,568,4,153,40,1,39,4, , ,4000,8,8,3
2,4,87,86,32,568,4,153,41,1,50,4, , ,3500,8,8,3
2,4,87,86,32,568,4,153,42,1,50,4, , ,4000,8,7,3
2,4,87,86,32,568,4,153,43,1,45,4, , ,3500,8,7,3
2,4,87,86,32,568,4,153,44,1,45,18, , ,4000,8,7,7
2,4,87,86,32,568,4,153,45,1,40,4, , ,3500,8,7,3
2,4,87,86,32,568,4,153,46,1,49,18, , ,4000,8,8,3
2,4,87,86,32,568,4,153,47,1,47,18, , ,3500,8,7,3
2,4,87,86,32,568,4,153,48,1,46,18, , ,5000,8,7,3
2,4,87,86,32,568,4,153,49,1,44,18, , ,4000,8,7,3
2,4,87,86,32,568,4,153,50,1,43,4, , ,3500,8,7,3
2,4,87,86,32,568,4,153,51,1,42,4, , ,4000,8,7,3
2,4,87,86,32,568,4,153,52,1,42,20, , ,3000,8,9,7
2,4,87,86,32,568,4,153,53,1,25,18, , ,3000,8,9,3
2,4,87,86,32,568,4,153,54,2,50,4, , ,2000,8,9,3
2,4,87,86,32,568,4,153,55,1,35,4, , ,5000,8,3,3
2,4,87,86,32,568,4,153,56,2,50,4, , ,4000,8,3,3
2,4,87,86,32,568,4,153,57,1,60,4,17, ,5000,8,9,3
2,4,87,86,32,568,4,153,58,1,70,18, , ,3000,8,3,3
2,4,87,86,32,568,4,153,59,1,35,9, , ,3000,8,8,7
2,4,87,86,32,568,4,153,60,1,40,17, , ,4000,8,8,3
2,4,87,86,32,568,4,153,61,1,45,17, , ,4000,8,7,7
2,4,87,86,32,568,4,153,62,1,35,4, , ,3500,8,2,3
2,4,87,86,32,568,4,153,63,1,25,4, , ,4000,8,7,3
2,4,87,86,32,568,4,153,64,2,45,4, , ,3000,8,3,3
2,4,87,86,32,568,4,153,65,1,60,9, , ,4000,8,9,3
2,4,87,86,32,568,4,153,66,2,40,9, , ,4000,8,7,7
2,4,87,86,32,568,4,153,67,1,45,17, , ,4000,8,8,3
2,4,87,86,32,568,4,153,68,1,50,18, , ,4000,8,7,3
2,4,87,86,32,568,4,153,69,1,26,17,4, ,4000,8,7,3
2,4,87,86,32,568,4,153,70,1,30,17, , ,4000,8,8,3
2,4,87,86,32,568,4,153,71,1,45,9, , ,4500,8,9,3
2,4,87,86,32,568,4,153,72,1,50,9, , ,4000,8,7,3
2,4,87,86,32,568,4,153,73,1,38,4,9,6,5000,8,9,3
2,4,87,86,32,568,4,153,74,1,35,4,6,21,5000,8,9,3
2,4,87,86,32,568,4,153,75,1,42,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,76,1,55,6,20, ,4000,8,7,7
2,4,87,86,32,568,4,153,77,1,30,4,6, ,5000,8,9,3
2,4,87,86,32,568,4,153,78,1,32,4,8, ,5000,8,9,3
2,4,87,86,32,568,4,153,79,1,33,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,80,1,45,20,9, ,10000,8,96,3
2,4,87,86,32,568,4,153,81,1,30,9,4, ,5000,8,7,7
2,4,87,86,32,568,4,153,82,1,35,4,20, ,5000,8,7,3
2,4,87,86,32,568,4,153,83,1,52,20,6,9,12000,8,9,3
2,4,87,86,32,568,4,153,84,1,38,6,4, ,3000,8,9,3
2,4,87,86,32,568,4,153,85,1,30,4,17, ,4000,8,9,3
2,4,87,86,32,568,4,153,86,1,35,20,17, ,6000,8,9,3
2,4,87,86,32,568,4,153,87,1,45,17,4, ,4000,8,7,7
2,4,87,86,32,568,4,153,88,1,35,17,20,4,7000,8,9,3
2,4,87,86,32,568,4,153,89,1,53,20,11,19,10000,8,9,3
2,4,87,86,32,568,4,153,90,1,30,4,6, ,2000,8,8,7
2,4,87,86,32,568,4,153,91,1,38,1,6,4,5000,8,9,3
2,4,87,86,32,568,4,153,92,1,44,4,21, ,4000,8,9,3
2,4,87,86,32,568,4,153,93,1,52,4, , ,5000,8,9,3
2,4,87,86,32,568,4,153,94,1,27,4, , ,4000,8,8,3
2,4,87,86,32,568,4,153,95,1,23,4, , ,3000,8,9,7
2,4,87,86,32,568,4,153,96,1,31,9, , ,4000,8,9,3
2,4,87,86,32,568,4,153,97,1,58,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,98,2,48,4, , ,4000,8,9,3
2,4,87,86,32,568,4,153,99,1,56,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,100,1,24,4, , ,4000,8,9,3
2,4,87,86,32,568,4,153,101,2,46,4, , ,3000,8,9,3
2,4,87,86,32,568,4,153,102,2,55,13,1,11,11000,8,9,3
2,4,87,86,32,568,4,153,103,2,28,11,20, ,10000,8,9,3
2,4,87,86,32,568,4,153,104,1,65,20, , ,5000,8,9,3
2,4,87,86,32,568,4,153,105,1,29,9, , ,8000,8,9,3
2,4,87,86,32,568,4,153,106,1,28,6,4, ,4000,8,9,3
2,4,87,86,32,568,4,153,107,1,32,6,4, ,4000,8,9,3
2,4,87,86,32,568,4,153,108,1,38,6,4, ,5000,8,9,3
2,4,87,86,32,568,4,153,109,1,50,21,4, ,6000,8,9,3
2,4,87,86,32,568,4,153,110,1,35,21,4,6,8000,8,9,3
2,4,87,86,32,568,4,153,111,1,32,4, , ,4000,8,9,3
2,4,87,86,32,568,4,153,112,1,30,4,6, ,3000,8,9,3
2,4,87,86,32,568,4,153,113,1,38,9, , ,5000,8,9,3
2,4,87,86,32,568,4,153,114,1,60,12,20, ,9000,1,9,3
2,4,87,86,32,568,4,153,115,1,75,12,20, ,8000,8,9,3
2,4,87,86,32,568,4,153,116,1,40,11, , ,9000,8,9,3
2,4,87,86,32,568,4,153,117,1,30,11, , ,6000,8,9,3
2,4,87,86,32,568,4,153,118,1,28,4,6, ,4000,8,9,3
2,4,87,86,32,568,4,153,119,1,55,4, , ,2000,8,9,3
2,4,87,86,32,568,4,153,120,1,65,12, , ,8000,8,9,3
2,4,87,86,32,568,4,153,121,1,70,20, , ,8000,8,9,3
2,4,87,86,32,568,4,153,122,1,45,9,4, ,4000,8,9,3
2,4,87,86,32,568,4,153,123,1,60,1, , ,7000,8,9,3
2,4,87,86,32,568,4,153,124,1,30,4,6, ,5000,8,9,7
2,4,87,86,32,568,4,153,125,1,25,1,4, ,5000,8,9,3
2,4,87,86,32,568,4,153,126,2,60,4, , ,3000,8,7,7
2,4,87,86,32,568,4,153,127,1,65,2, , ,6000,8,9,3
2,4,87,86,32,568,4,153,128,1,30,4,21,6,7000,8,7,7
2,4,87,86,32,568,4,153,129,1,35,9,4, ,5000,8,9,3
2,4,87,86,32,568,4,153,130,1,55,6,4, ,5000,8,9,7
2,4,87,86,32,568,4,153,131,1,32,4, , ,3000,8,9,7
2,4,87,86,32,568,4,153,132,1,26,4, , ,4000,8,9,3
2,4,87,86,32,568,4,153,133,1,35,20,4, ,4000,8,9,3
2,4,87,86,32,568,4,153,134,1,55,2,4, ,4000,8,7,7
2,4,87,86,32,568,4,153,135,2,45,4, , ,2000,8,7,7
2,4,87,86,32,568,4,153,136,1,52,4, , ,2500,8,7,7
2,4,87,86,32,568,4,153,137,2,25,4, , ,2000,8,7,7
2,4,87,86,32,568,4,153,138,1,60,21,4, ,5000,8,9,3
2,4,87,86,32,568,4,153,139,2,35,4, , ,2000,8,7,7
2,4,87,86,32,568,4,153,140,1,65,4, , ,2000,8,9,3
2,4,87,86,32,568,4,153,141,1,30,4,6, ,4000,8,9,3
2,4,87,86,32,568,4,153,142,1,35,4, , ,2000,8,9,3
2,4,87,86,32,568,4,153,143,1,28,4, , ,3000,8,7,7
2,4,87,86,32,568,4,153,144,1,30,4, , ,2000,8,9,3
2,4,87,86,32,568,4,153,145,1,38,20,4, ,6000,8,9,3
2,4,87,86,32,568,4,153,146,1,47,20,4, ,7000,8,9,3
2,4,87,86,32,568,4,153,147,1,50,20, , ,5000,8,9,3
2,4,87,86,32,568,4,153,148,2,60,4, , ,2000,8,9,7
2,4,87,86,32,568,4,153,149,1,55,4, , ,3000,8,9,7
2,4,87,86,32,568,4,153,150,1,30,4, , ,3000,8,9,7
2,4,87,86,32,568,4,153,151,1,40,20,21, ,8000,8,7,7
2,4,87,86,32,568,4,153,152,2,60,4,6, ,3000,8,9,3
2,4,87,86,32,568,4,153,153,1,32,4, , ,3000,8,7,7
3,1,4,28,95,394,5,149,1,1,45,11,2, ,15000,8,3,3
3,1,4,28,95,394,5,149,2,1,45,11,1, ,7000,8,3,3
3,1,4,28,95,394,5,149,3,1,60,11,11, ,50000,1,1,3
3,1,4,28,95,394,5,149,4,1,65,11, , ,10000,8,9,3
3,1,4,28,95,394,5,149,5,1,30,14, , ,15000,8,3,3
3,1,4,28,95,394,5,149,6,1,35,4, , ,4000,8,3,3
3,1,4,28,95,394,5,149,7,1,50,1,3,2,5000,8,3,3
3,1,4,28,95,394,5,149,8,1,40,4,1, ,5000,8,3,3
3,1,4,28,95,394,5,149,9,1,45,1,2, ,4000,8,3,3
3,1,4,28,95,394,5,149,10,1,45,18, , ,9000,8,3,3
3,1,4,28,95,394,5,149,11,1,50,8, , ,6000,8,3,3
3,1,4,28,95,394,5,149,12,1,30,11, , ,8000,8,3,3
3,1,4,28,95,394,5,149,13,1,35,11,1,3,12000,8,3,3
3,1,4,28,95,394,5,149,14,1,25,11, , ,6000,8,3,3
3,1,4,28,95,394,5,149,15,1,20,11,9, ,12000,8,3,3
3,1,4,28,95,394,5,149,16,1,45,11,1, ,10000,8,3,3
3,1,4,28,95,394,5,149,17,1,25,8, , ,5000,8,3,3
3,1,4,28,95,394,5,149,18,1,30,11, , ,3500,8,3,3
3,1,4,28,95,394,5,149,19,1,36,96, , ,8000,8,3,3
3,1,4,28,95,394,5,149,20,1,35,11, , ,20000,8,3,3
3,1,4,28,95,394,5,149,21,1,60,17,4, ,3000,8,3,3
3,1,4,28,95,394,5,149,22,1,40,4, , ,3000,8,3,3
3,1,4,28,95,394,5,149,23,1,28,14, , ,25000,8,3,3
3,1,4,28,95,394,5,149,24,1,40,11,9, ,50000,8,3,3
3,1,4,28,95,394,5,149,25,1,45,9,4, ,4000,8,3,3
3,1,4,28,95,394,5,149,26,1,42,8,1, ,6000,8,3,3
3,1,4,28,95,394,5,149,27,2,55,1, , ,2000,8,3,3
3,1,4,28,95,394,5,149,28,1,27,3,2,4,6000,8,3,3
3,1,4,28,95,394,5,149,29,1,32,17, , ,4000,8,3,3
3,1,4,28,95,394,5,149,30,1,60,11,1, ,10000,8,3,3
3,1,4,28,95,394,5,149,31,1,45,11, , ,15000,8,3,3
3,1,4,28,95,394,5,149,32,1,30,11,1, ,12000,8,3,3
3,1,4,28,95,394,5,149,33,1,67,2,4, ,5000,8,3,3
3,1,4,28,95,394,5,149,34,1,40,17, , ,5000,8,3,3
3,1,4,28,95,394,5,149,35,1,30,4, , ,5000,8,3,3
3,1,4,28,95,394,5,149,36,1,46,4, , ,6000,8,3,3
3,1,4,28,95,394,5,149,37,1,28,11, , ,7000,8,3,3
3,1,4,28,95,394,5,149,38,1,35,11,1, ,15000,8,3,3
3,1,4,28,95,394,5,149,39,1,68,2,1, ,8000,8,3,3
3,1,4,28,95,394,5,149,40,1,40,9, , ,5000,8,3,3
3,1,4,28,95,394,5,149,41,1,33,6,4, ,5000,8,3,3
3,1,4,28,95,394,5,149,42,1,40,9,6, ,6000,8,3,3
3,1,4,28,95,394,5,149,43,1,45,3,2,4,6000,8,3,3
3,1,4,28,95,394,5,149,44,1,55,2,1, ,2500,8,2,3
3,1,4,28,95,394,5,149,45,1,25,96, , ,3000,8,5,3
3,1,4,28,95,394,5,149,46,1,40,11, , ,20000,8,3,3
3,1,4,28,95,394,5,149,47,1,50,1, , ,3000,8,4,3
3,1,4,28,95,394,5,149,48,1,26,9, , ,5000,8,4,3
3,1,4,28,95,394,5,149,49,1,23,5,2, ,6000,8,3,3
3,1,4,28,95,394,5,149,50,2,30,1, , ,2000,8,3,3
